DB00196	Fluconazole	InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2	InChIKey=RFHAOTPXVQNOHP-UHFFFAOYSA-N
DB00197	Troglitazone	InChI=1S/C24H27NO5S/c1-13-14(2)21-18(15(3)20(13)26)9-10-24(4,30-21)12-29-17-7-5-16(6-8-17)11-19-22(27)25-23(28)31-19/h5-8,19,26H,9-12H2,1-4H3,(H,25,27,28)	InChIKey=GXPHKUHSUJUWKP-UHFFFAOYSA-N
DB00198	Oseltamivir	InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)/t13-,14+,15+/m0/s1	InChIKey=VSZGPKBBMSAYNT-RRFJBIMHSA-N
DB00199	Erythromycin	InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35-,36-,37-/m1/s1	InChIKey=ULGZDMOVFRHVEP-RWJQBGPGSA-N
DB00200	Hydroxocobalamin	InChI=1S/C62H90N13O14P.Co.H2O/c1-29-20-39-40(21-30(29)2)75(28-70-39)57-52(84)53(41(27-76)87-57)89-90(85,86)88-31(3)26-69-49(83)18-19-59(8)37(22-46(66)80)56-62(11)61(10,25-48(68)82)36(14-17-45(65)79)51(74-62)33(5)55-60(9,24-47(67)81)34(12-15-43(63)77)38(71-55)23-42-58(6,7)35(13-16-44(64)78)50(72-42)32(4)54(59)73-56;;/h20-21,23,28,31,34-37,41,52-53,56-57,76,84H,12-19,22,24-27H2,1-11H3,(H15,63,64,65,66,67,68,69,71,72,73,74,77,78,79,80,81,82,83,85,86);;1H2/q;+3;/p-3/t31-,34-,35-,36-,37+,41-,52-,53-,56-,57+,59-,60+,61+,62+;;/m1../s1	InChIKey=YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00201	Caffeine	InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	InChIKey=RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00202	Succinylcholine	InChI=1S/C14H30N2O4/c1-15(2,3)9-11-19-13(17)7-8-14(18)20-12-10-16(4,5)6/h7-12H2,1-6H3/q+2	InChIKey=AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00203	Sildenafil	InChI=1S/C22H30N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-9,14H,5-7,10-13H2,1-4H3,(H,23,24,29)	InChIKey=BNRNXUUZRGQAQC-UHFFFAOYSA-N
DB00204	Dofetilide	InChI=1S/C19H27N3O5S2/c1-22(13-12-16-4-6-17(7-5-16)20-28(2,23)24)14-15-27-19-10-8-18(9-11-19)21-29(3,25)26/h4-11,20-21H,12-15H2,1-3H3	InChIKey=IXTMWRCNAAVVAI-UHFFFAOYSA-N
DB00205	Pyrimethamine	InChI=1S/C12H13ClN4/c1-2-9-10(11(14)17-12(15)16-9)7-3-5-8(13)6-4-7/h3-6H,2H2,1H3,(H4,14,15,16,17)	InChIKey=WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00206	Reserpine	InChI=1S/C33H40N2O9/c1-38-19-7-8-20-21-9-10-35-16-18-13-27(44-32(36)17-11-25(39-2)30(41-4)26(12-17)40-3)31(42-5)28(33(37)43-6)22(18)15-24(35)29(21)34-23(20)14-19/h7-8,11-12,14,18,22,24,27-28,31,34H,9-10,13,15-16H2,1-6H3/t18-,22+,24-,27-,28+,31+/m1/s1	InChIKey=QEVHRUUCFGRFIF-MDEJGZGSSA-N
DB00207	Azithromycin	InChI=1S/C38H72N2O12/c1-15-27-38(10,46)31(42)24(6)40(13)19-20(2)17-36(8,45)33(52-35-29(41)26(39(11)12)16-21(3)48-35)22(4)30(23(5)34(44)50-27)51-28-18-37(9,47-14)32(43)25(7)49-28/h20-33,35,41-43,45-46H,15-19H2,1-14H3/t20-,21-,22+,23-,24-,25+,26+,27-,28+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1	InChIKey=MQTOSJVFKKJCRP-BICOPXKESA-N
DB00208	Ticlopidine	InChI=1S/C14H14ClNS/c15-13-4-2-1-3-11(13)9-16-7-5-14-12(10-16)6-8-17-14/h1-4,6,8H,5,7,9-10H2	InChIKey=PHWBOXQYWZNQIN-UHFFFAOYSA-N
DB00209	Trospium	InChI=1S/C25H30NO3/c27-24(25(28,19-9-3-1-4-10-19)20-11-5-2-6-12-20)29-23-17-21-13-14-22(18-23)26(21)15-7-8-16-26/h1-6,9-12,21-23,28H,7-8,13-18H2/q+1	InChIKey=OYYDSUSKLWTMMQ-UHFFFAOYSA-N
DB00210	Adapalene	InChI=1S/C28H28O3/c1-31-26-7-6-23(21-2-3-22-12-24(27(29)30)5-4-20(22)11-21)13-25(26)28-14-17-8-18(15-28)10-19(9-17)16-28/h2-7,11-13,17-19H,8-10,14-16H2,1H3,(H,29,30)	InChIKey=LZCDAPDGXCYOEH-UHFFFAOYSA-N
DB00211	Midodrine	InChI=1S/C12H18N2O4/c1-17-8-3-4-11(18-2)9(5-8)10(15)7-14-12(16)6-13/h3-5,10,15H,6-7,13H2,1-2H3,(H,14,16)	InChIKey=PTKSEFOSCHHMPD-UHFFFAOYSA-N
DB00212	Remikiren	InChI=1S/C33H50N4O6S/c1-33(2,3)44(42,43)20-25(16-22-10-6-4-7-11-22)31(40)37-28(18-26-19-34-21-35-26)32(41)36-27(17-23-12-8-5-9-13-23)30(39)29(38)24-14-15-24/h4,6-7,10-11,19,21,23-25,27-30,38-39H,5,8-9,12-18,20H2,1-3H3,(H,34,35)(H,36,41)(H,37,40)/t25-,27+,28-,29+,30-/m0/s1	InChIKey=UXIGZRQVLGFTOU-PUNKFERVSA-N
DB00213	Pantoprazole	InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)	InChIKey=IQPSEEYGBUAQFF-UHFFFAOYSA-N
DB00214	Torasemide	InChI=1S/C16H20N4O3S/c1-11(2)18-16(21)20-24(22,23)15-10-17-8-7-14(15)19-13-6-4-5-12(3)9-13/h4-11H,1-3H3,(H,17,19)(H2,18,20,21)	InChIKey=NGBFQHCMQULJNZ-UHFFFAOYSA-N
DB00215	Citalopram	InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3	InChIKey=WSEQXVZVJXJVFP-UHFFFAOYSA-N
DB00216	Eletriptan	InChI=1S/C22H26N2O2S/c1-24-12-5-6-19(24)15-18-16-23-22-10-9-17(14-21(18)22)11-13-27(25,26)20-7-3-2-4-8-20/h2-4,7-10,14,16,19,23H,5-6,11-13,15H2,1H3/t19-/m1/s1	InChIKey=PWVXXGRKLHYWKM-LJQANCHMSA-N
DB00217	Bethanidine	InChI=1S/C10H15N3/c1-11-10(12-2)13-8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3,(H2,11,12,13)	InChIKey=NIVZHWNOUVJHKV-UHFFFAOYSA-N
DB00218	Moxifloxacin	InChI=1S/C21H24FN3O4/c1-29-20-17-13(19(26)14(21(27)28)9-25(17)12-4-5-12)7-15(22)18(20)24-8-11-3-2-6-23-16(11)10-24/h7,9,11-12,16,23H,2-6,8,10H2,1H3,(H,27,28)/t11-,16+/m0/s1	InChIKey=FABPRXSRWADJSP-MEDUHNTESA-N
DB00219	Oxyphenonium	InChI=1S/C21H34NO3/c1-4-22(3,5-2)16-17-25-20(23)21(24,18-12-8-6-9-13-18)19-14-10-7-11-15-19/h6,8-9,12-13,19,24H,4-5,7,10-11,14-17H2,1-3H3/q+1	InChIKey=GFRUPHOKLBPHTQ-UHFFFAOYSA-N
DB00220	Nelfinavir	InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1	InChIKey=QAGYKUNXZHXKMR-HKWSIXNMSA-N
DB00221	Isoetarine	InChI=1S/C13H21NO3/c1-4-10(14-8(2)3)13(17)9-5-6-11(15)12(16)7-9/h5-8,10,13-17H,4H2,1-3H3	InChIKey=HUYWAWARQUIQLE-UHFFFAOYSA-N
DB00222	Glimepiride	InChI=1S/C24H34N4O5S/c1-4-21-17(3)15-28(22(21)29)24(31)25-14-13-18-7-11-20(12-8-18)34(32,33)27-23(30)26-19-9-5-16(2)6-10-19/h7-8,11-12,16,19H,4-6,9-10,13-15H2,1-3H3,(H,25,31)(H2,26,27,30)	InChIKey=WIGIZIANZCJQQY-UHFFFAOYSA-N
DB00223	Diflorasone	InChI=1S/C22H28F2O5/c1-11-6-13-14-8-16(23)15-7-12(26)4-5-19(15,2)21(14,24)17(27)9-20(13,3)22(11,29)18(28)10-25/h4-5,7,11,13-14,16-17,25,27,29H,6,8-10H2,1-3H3/t11-,13-,14-,16-,17-,19-,20-,21-,22-/m0/s1	InChIKey=WXURHACBFYSXBI-XHIJKXOTSA-N
DB00224	Indinavir	InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1	InChIKey=CBVCZFGXHXORBI-PXQQMZJSSA-N
DB00225	Gadodiamide	InChI=1S/C16H29N5O8.Gd.H2O/c1-17-12(22)7-20(10-15(26)27)5-3-19(9-14(24)25)4-6-21(11-16(28)29)8-13(23)18-2;;/h3-11H2,1-2H3,(H,17,22)(H,18,23)(H,24,25)(H,26,27)(H,28,29);;1H2/q;+3;/p-3	InChIKey=XPCLDSMKWNNKOM-UHFFFAOYSA-K
DB00226	Guanadrel	InChI=1S/C10H19N3O2/c11-9(12)13-6-8-7-14-10(15-8)4-2-1-3-5-10/h8H,1-7H2,(H4,11,12,13)	InChIKey=HPBNRIOWIXYZFK-UHFFFAOYSA-N
DB00227	Lovastatin	InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3/t14-,15-,16-,18+,19+,20-,21-,23-/m0/s1	InChIKey=PCZOHLXUXFIOCF-BXMDZJJMSA-N
DB00228	Enflurane	InChI=1S/C3H2ClF5O/c4-1(5)3(8,9)10-2(6)7/h1-2H	InChIKey=JPGQOUSTVILISH-UHFFFAOYSA-N
DB00229	Cefotiam	InChI=1S/C18H23N9O4S3/c1-25(2)3-4-26-18(22-23-24-26)34-7-9-6-32-15-12(14(29)27(15)13(9)16(30)31)21-11(28)5-10-8-33-17(19)20-10/h8,12,15H,3-7H2,1-2H3,(H2,19,20)(H,21,28)(H,30,31)/t12-,15-/m1/s1	InChIKey=QYQDKDWGWDOFFU-IUODEOHRSA-N
DB00230	Pregabalin	InChI=1S/C8H17NO2/c1-6(2)3-7(5-9)4-8(10)11/h6-7H,3-5,9H2,1-2H3,(H,10,11)/t7-/m0/s1	InChIKey=AYXYPKUFHZROOJ-ZETCQYMHSA-N
DB00231	Temazepam	InChI=1S/C16H13ClN2O2/c1-19-13-8-7-11(17)9-12(13)14(18-15(20)16(19)21)10-5-3-2-4-6-10/h2-9,15,20H,1H3	InChIKey=SEQDDYPDSLOBDC-UHFFFAOYSA-N
DB00232	Methyclothiazide	InChI=1S/C9H11Cl2N3O4S2/c1-14-9(4-10)13-6-2-5(11)7(19(12,15)16)3-8(6)20(14,17)18/h2-3,9,13H,4H2,1H3,(H2,12,15,16)	InChIKey=CESYKOGBSMNBPD-UHFFFAOYSA-N
DB00233	Aminosalicylic Acid	InChI=1S/C7H7NO3/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,9H,8H2,(H,10,11)	InChIKey=WUBBRNOQWQTFEX-UHFFFAOYSA-N
DB00234	Reboxetine	InChI=1S/C19H23NO3/c1-2-21-16-10-6-7-11-17(16)23-19(15-8-4-3-5-9-15)18-14-20-12-13-22-18/h3-11,18-20H,2,12-14H2,1H3/t18-,19-/m0/s1	InChIKey=CBQGYUDMJHNJBX-OALUTQOASA-N
DB00235	Milrinone	InChI=1S/C12H9N3O/c1-8-11(9-2-4-14-5-3-9)6-10(7-13)12(16)15-8/h2-6H,1H3,(H,15,16)	InChIKey=PZRHRDRVRGEVNW-UHFFFAOYSA-N
DB00236	Pipobroman	InChI=1S/C10H16Br2N2O2/c11-3-1-9(15)13-5-7-14(8-6-13)10(16)2-4-12/h1-8H2	InChIKey=NJBFOOCLYDNZJN-UHFFFAOYSA-N
DB00237	Butabarbital	InChI=1S/C10H16N2O3/c1-4-6(3)10(5-2)7(13)11-9(15)12-8(10)14/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)	InChIKey=ZRIHAIZYIMGOAB-UHFFFAOYSA-N
DB00238	Nevirapine	InChI=1S/C15H14N4O/c1-9-6-8-17-14-12(9)18-15(20)11-3-2-7-16-13(11)19(14)10-4-5-10/h2-3,6-8,10H,4-5H2,1H3,(H,18,20)	InChIKey=NQDJXKOVJZTUJA-UHFFFAOYSA-N
DB00239	Oxiconazole	InChI=1S/C18H13Cl4N3O/c19-13-2-1-12(16(21)7-13)10-26-24-18(9-25-6-5-23-11-25)15-4-3-14(20)8-17(15)22/h1-8,11H,9-10H2/b24-18-	InChIKey=QRJJEGAJXVEBNE-MOHJPFBDSA-N
DB00240	Alclometasone	InChI=1S/C22H29ClO5/c1-11-6-14-18-15(23)8-12-7-13(25)4-5-20(12,2)19(18)16(26)9-21(14,3)22(11,28)17(27)10-24/h4-5,7,11,14-16,18-19,24,26,28H,6,8-10H2,1-3H3/t11-,14+,15-,16+,18-,19+,20+,21+,22+/m1/s1	InChIKey=FJXOGVLKCZQRDN-PHCHRAKRSA-N
DB00241	Butalbital	InChI=1S/C11H16N2O3/c1-4-5-11(6-7(2)3)8(14)12-10(16)13-9(11)15/h4,7H,1,5-6H2,2-3H3,(H2,12,13,14,15,16)	InChIKey=UZVHFVZFNXBMQJ-UHFFFAOYSA-N
DB00242	Cladribine	InChI=1S/C10H12ClN5O3/c11-10-14-8(12)7-9(15-10)16(3-13-7)6-1-4(18)5(2-17)19-6/h3-6,17-18H,1-2H2,(H2,12,14,15)/t4-,5+,6+/m0/s1	InChIKey=PTOAARAWEBMLNO-KVQBGUIXSA-N
DB00243	Ranolazine	InChI=1S/C24H33N3O4/c1-18-7-6-8-19(2)24(18)25-23(29)16-27-13-11-26(12-14-27)15-20(28)17-31-22-10-5-4-9-21(22)30-3/h4-10,20,28H,11-17H2,1-3H3,(H,25,29)	InChIKey=XKLMZUWKNUAPSZ-UHFFFAOYSA-N
DB00244	Mesalazine	InChI=1S/C7H7NO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,8H2,(H,10,11)	InChIKey=KBOPZPXVLCULAV-UHFFFAOYSA-N
DB00245	Benzatropine	InChI=1S/C21H25NO/c1-22-18-12-13-19(22)15-20(14-18)23-21(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18-21H,12-15H2,1H3/t18-,19+,20+	InChIKey=GIJXKZJWITVLHI-PMOLBWCYSA-N
DB00246	Ziprasidone	InChI=1S/C21H21ClN4OS/c22-17-13-18-15(12-20(27)23-18)11-14(17)5-6-25-7-9-26(10-8-25)21-16-3-1-2-4-19(16)28-24-21/h1-4,11,13H,5-10,12H2,(H,23,27)	InChIKey=MVWVFYHBGMAFLY-UHFFFAOYSA-N
DB00247	Methysergide	InChI=1S/C21H27N3O2/c1-4-15(12-25)22-21(26)14-8-17-16-6-5-7-18-20(16)13(10-23(18)2)9-19(17)24(3)11-14/h5-8,10,14-15,19,25H,4,9,11-12H2,1-3H3,(H,22,26)/t14-,15?,19-/m1/s1	InChIKey=KPJZHOPZRAFDTN-NQUBZZJWSA-N
DB00248	Cabergoline	InChI=1S/C26H37N5O2/c1-5-11-30-17-19(25(32)31(26(33)27-6-2)13-8-12-29(3)4)14-21-20-9-7-10-22-24(20)18(16-28-22)15-23(21)30/h5,7,9-10,16,19,21,23,28H,1,6,8,11-15,17H2,2-4H3,(H,27,33)/t19-,21-,23-/m1/s1	InChIKey=KORNTPPJEAJQIU-KJXAQDMKSA-N
DB00249	Idoxuridine	InChI=1S/C9H11IN2O5/c10-4-2-12(9(16)11-8(4)15)7-1-5(14)6(3-13)17-7/h2,5-7,13-14H,1,3H2,(H,11,15,16)/t5-,6+,7+/m0/s1	InChIKey=XQFRJNBWHJMXHO-RRKCRQDMSA-N
DB00250	Dapsone	InChI=1S/C12H12N2O2S/c13-9-1-5-11(6-2-9)17(15,16)12-7-3-10(14)4-8-12/h1-8H,13-14H2	InChIKey=MQJKPEGWNLWLTK-UHFFFAOYSA-N
DB00251	Terconazole	InChI=1S/C26H31Cl2N5O3/c1-19(2)31-9-11-32(12-10-31)21-4-6-22(7-5-21)34-14-23-15-35-26(36-23,16-33-18-29-17-30-33)24-8-3-20(27)13-25(24)28/h3-8,13,17-19,23H,9-12,14-16H2,1-2H3/t23-,26-/m0/s1	InChIKey=BLSQLHNBWJLIBQ-OZXSUGGESA-N
DB00252	Phenytoin	InChI=1S/C15H12N2O2/c18-13-15(17-14(19)16-13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18,19)	InChIKey=CXOFVDLJLONNDW-UHFFFAOYSA-N
DB00253	Medrysone	InChI=1S/C22H32O3/c1-12-9-15-17-6-5-16(13(2)23)22(17,4)11-19(25)20(15)21(3)8-7-14(24)10-18(12)21/h10,12,15-17,19-20,25H,5-9,11H2,1-4H3/t12-,15-,16+,17-,19-,20+,21-,22+/m0/s1	InChIKey=GZENKSODFLBBHQ-ILSZZQPISA-N
DB00254	Doxycycline	InChI=1S/C22H24N2O8/c1-7-8-5-4-6-9(25)11(8)16(26)12-10(7)17(27)14-15(24(2)3)18(28)13(21(23)31)20(30)22(14,32)19(12)29/h4-7,10,14-15,17,25,27-29,32H,1-3H3,(H2,23,31)/t7-,10+,14+,15-,17-,22-/m0/s1	InChIKey=JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00255	Diethylstilbestrol	InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3/b18-17+	InChIKey=RGLYKWWBQGJZGM-ISLYRVAYSA-N
DB00256	Lymecycline	InChI=1S/C29H38N4O10/c1-28(42)13-7-6-9-17(34)18(13)22(35)19-14(28)11-15-21(33(2)3)23(36)20(25(38)29(15,43)24(19)37)26(39)32-12-31-10-5-4-8-16(30)27(40)41/h6-7,9,14-16,21,31,34,36-37,42-43H,4-5,8,10-12,30H2,1-3H3,(H,32,39)(H,40,41)/t14-,15-,16-,21-,28+,29-/m0/s1	InChIKey=AHEVKYYGXVEWNO-UEPZRUIBSA-N
DB00257	Clotrimazole	InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H	InChIKey=VNFPBHJOKIVQEB-UHFFFAOYSA-N
DB00258	Calcium Acetate	InChI=1S/2C2H4O2.Ca/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2	InChIKey=VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00259	Sulfanilamide	InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)	InChIKey=FDDDEECHVMSUSB-UHFFFAOYSA-N
DB00260	Cycloserine	InChI=1S/C3H6N2O2/c4-2-1-7-5-3(2)6/h2H,1,4H2,(H,5,6)/t2-/m1/s1	InChIKey=DYDCUQKUCUHJBH-UWTATZPHSA-N
DB00261	Anagrelide	InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)	InChIKey=OTBXOEAOVRKTNQ-UHFFFAOYSA-N
DB00262	Carmustine	InChI=1S/C5H9Cl2N3O2/c6-1-3-8-5(11)10(9-12)4-2-7/h1-4H2,(H,8,11)	InChIKey=DLGOEMSEDOSKAD-UHFFFAOYSA-N
DB00263	Sulfisoxazole	InChI=1S/C11H13N3O3S/c1-7-8(2)13-17-11(7)14-18(15,16)10-5-3-9(12)4-6-10/h3-6,14H,12H2,1-2H3	InChIKey=NHUHCSRWZMLRLA-UHFFFAOYSA-N
DB00264	Metoprolol	InChI=1S/C15H25NO3/c1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3/h4-7,12,14,16-17H,8-11H2,1-3H3	InChIKey=IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00265	Crotamiton	InChI=1S/C13H17NO/c1-4-8-13(15)14(5-2)12-10-7-6-9-11(12)3/h4,6-10H,5H2,1-3H3/b8-4+	InChIKey=DNTGGZPQPQTDQF-XBXARRHUSA-N
DB00266	Dicoumarol	InChI=1S/C19H12O6/c20-16-10-5-1-3-7-14(10)24-18(22)12(16)9-13-17(21)11-6-2-4-8-15(11)25-19(13)23/h1-8,20-21H,9H2	InChIKey=DOBMPNYZJYQDGZ-UHFFFAOYSA-N
DB00267	Cefmenoxime	InChI=1S/C16H17N9O5S3/c1-24-16(20-22-23-24)33-4-6-3-31-13-9(12(27)25(13)10(6)14(28)29)19-11(26)8(21-30-2)7-5-32-15(17)18-7/h5,9,13H,3-4H2,1-2H3,(H2,17,18)(H,19,26)(H,28,29)/b21-8-/t9-,13-/m1/s1	InChIKey=HJJDBAOLQAWBMH-YCRCPZNHSA-N
DB00268	Ropinirole	InChI=1S/C16H24N2O/c1-3-9-18(10-4-2)11-8-13-6-5-7-15-14(13)12-16(19)17-15/h5-7H,3-4,8-12H2,1-2H3,(H,17,19)	InChIKey=UHSKFQJFRQCDBE-UHFFFAOYSA-N
DB00269	Chlorotrianisene	InChI=1S/C23H21ClO3/c1-25-19-10-4-16(5-11-19)22(17-6-12-20(26-2)13-7-17)23(24)18-8-14-21(27-3)15-9-18/h4-15H,1-3H3	InChIKey=BFPSDSIWYFKGBC-UHFFFAOYSA-N
DB00270	Isradipine	InChI=1S/C19H21N3O5/c1-9(2)26-19(24)15-11(4)20-10(3)14(18(23)25-5)16(15)12-7-6-8-13-17(12)22-27-21-13/h6-9,16,20H,1-5H3	InChIKey=HMJIYCCIJYRONP-UHFFFAOYSA-N
DB00271	Diatrizoate	InChI=1S/C11H9I3N2O4/c1-3(17)15-9-6(12)5(11(19)20)7(13)10(8(9)14)16-4(2)18/h1-2H3,(H,15,17)(H,16,18)(H,19,20)	InChIKey=YVPYQUNUQOZFHG-UHFFFAOYSA-N
DB00272	Betazole	InChI=1S/C5H9N3/c6-3-1-5-2-4-7-8-5/h2,4H,1,3,6H2,(H,7,8)	InChIKey=JXDFEQONERDKSS-UHFFFAOYSA-N
DB00273	Topiramate	InChI=1S/C12H21NO8S/c1-10(2)18-7-5-16-12(6-17-22(13,14)15)9(8(7)19-10)20-11(3,4)21-12/h7-9H,5-6H2,1-4H3,(H2,13,14,15)/t7-,8-,9+,12+/m1/s1	InChIKey=KJADKKWYZYXHBB-XBWDGYHZSA-N
DB00274	Cefmetazole	InChI=1S/C15H17N7O5S3/c1-21-14(18-19-20-21)30-6-8-5-29-13-15(27-2,17-9(23)7-28-4-3-16)12(26)22(13)10(8)11(24)25/h13H,4-7H2,1-2H3,(H,17,23)(H,24,25)/t13-,15+/m1/s1	InChIKey=SNBUBQHDYVFSQF-HIFRSBDPSA-N
DB00275	Olmesartan	InChI=1S/C24H26N6O3/c1-4-7-19-25-21(24(2,3)33)20(23(31)32)30(19)14-15-10-12-16(13-11-15)17-8-5-6-9-18(17)22-26-28-29-27-22/h5-6,8-13,33H,4,7,14H2,1-3H3,(H,31,32)(H,26,27,28,29)	InChIKey=VTRAEEWXHOVJFV-UHFFFAOYSA-N
DB00276	Amsacrine	InChI=1S/C21H19N3O3S/c1-27-20-13-14(24-28(2,25)26)11-12-19(20)23-21-15-7-3-5-9-17(15)22-18-10-6-4-8-16(18)21/h3-13,24H,1-2H3,(H,22,23)	InChIKey=XCPGHVQEEXUHNC-UHFFFAOYSA-N
DB00277	Theophylline	InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)	InChIKey=ZFXYFBGIUFBOJW-UHFFFAOYSA-N
DB00278	Argatroban	InChI=1S/C23H36N6O5S/c1-14-8-10-29(18(12-14)22(31)32)21(30)17(6-4-9-26-23(24)25)28-35(33,34)19-7-3-5-16-11-15(2)13-27-20(16)19/h3,5,7,14-15,17-18,27-28H,4,6,8-13H2,1-2H3,(H,31,32)(H4,24,25,26)/t14-,15-,17+,18-/m1/s1	InChIKey=KXNPVXPOPUZYGB-XYVMCAHJSA-N
DB00279	Liothyronine	InChI=1S/C15H12I3NO4/c16-9-6-8(1-2-13(9)20)23-14-10(17)3-7(4-11(14)18)5-12(19)15(21)22/h1-4,6,12,20H,5,19H2,(H,21,22)/t12-/m0/s1	InChIKey=AUYYCJSJGJYCDS-LBPRGKRZSA-N
DB00280	Disopyramide	InChI=1/C21H29N3O/c1-16(2)24(17(3)4)15-13-21(20(22)25,18-10-6-5-7-11-18)19-12-8-9-14-23-19/h5-12,14,16-17H,13,15H2,1-4H3,(H2,22,25)	InChIKey=UVTNFZQICZKOEM-UHFFFAOYNA-N
DB00281	Lidocaine	InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)	InChIKey=NNJVILVZKWQKPM-UHFFFAOYSA-N
DB00282	Pamidronate	InChI=1S/C3H11NO7P2/c4-2-1-3(5,12(6,7)8)13(9,10)11/h5H,1-2,4H2,(H2,6,7,8)(H2,9,10,11)	InChIKey=WRUUGTRCQOWXEG-UHFFFAOYSA-N
DB00283	Clemastine	InChI=1S/C21H26ClNO/c1-21(17-7-4-3-5-8-17,18-10-12-19(22)13-11-18)24-16-14-20-9-6-15-23(20)2/h3-5,7-8,10-13,20H,6,9,14-16H2,1-2H3/t20-,21-/m1/s1	InChIKey=YNNUSGIPVFPVBX-NHCUHLMSSA-N
DB00284	Acarbose	InChI=1S/C25H43NO18/c1-6-11(26-8-2-7(3-27)12(30)15(33)13(8)31)14(32)19(37)24(40-6)43-22-10(5-29)42-25(20(38)17(22)35)44-21-9(4-28)41-23(39)18(36)16(21)34/h2,6,8-39H,3-5H2,1H3/t6-,8+,9-,10-,11-,12+,13+,14+,15+,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-/m1/s1	InChIKey=XUFXOAAUWZOOIT-JMPDRRIHSA-N
